Fecha_facturacion,SKU,Categoria,Unidades_facturadas,Precio_unitario,Monto_facturado
2024-12-18,HJ1121,"Rastrillos",8,4043.27,32346.16
2024-12-18,HJ1121,"Rastrillos",2,4043.27,8086.54
2024-12-18,HJ1121,"Rastrillos",19,4043.27,76822.13
2024-12-18,HJ1122,"Rastrillos",76,3143.07,238873.32
2024-12-18,HJ1122,"Rastrillos",31,3143.07,97435.17
2024-12-18,HJ1122,"Rastrillos",4,3143.07,12572.28
2024-12-18,HJ1122,"Rastrillos",19,3143.07,59718.33
2024-12-18,HJ1126,"Rastrillos",1,4198.67,4198.67
2024-12-18,HJ1126,"Rastrillos",3,4198.67,12596.01
2024-12-18,HJ1127,"Rastrillos",22,5272.13,115986.86
2024-12-18,HJ1127,"Rastrillos",23,5272.13,121258.99
2024-12-18,HJ1127,"Rastrillos",38,5272.13,200340.94
2024-12-18,HJ1128,"Rastrillos",27,9030.61,243826.47
2024-12-18,HJ1128,"Rastrillos",10,9030.61,90306.10
2024-12-18,HJ1128,"Rastrillos",24,9030.61,216734.64
2024-12-18,HJ1128,"Rastrillos",72,9030.61,650203.92
2024-12-18,HJ1131,"Rastrillos",45,8312.42,374058.90
2024-12-18,HJ1131,"Rastrillos",26,8312.42,216122.92
2024-12-18,HJ1131,"Rastrillos",2,8312.42,16624.84
2024-12-18,HJ1132,"Rastrillos",3,2062.43,6187.29
2024-12-18,HJ1132,"Rastrillos",41,2062.43,84559.63
2024-12-18,HJ1132,"Rastrillos",61,2062.43,125808.23
2024-12-18,HJ1133,"Rastrillos",6,11241.75,67450.50
2024-12-18,HJ1134,"Rastrillos",4,5669.83,22679.32
2024-12-18,HJ1134,"Rastrillos",7,5669.83,39688.81
2024-12-18,HJ1134,"Rastrillos",76,5669.83,430907.08
2024-12-18,HJ1134,"Rastrillos",35,5669.83,198444.05
2024-12-18,HJ1135,"Rastrillos",5,1937.13,9685.65
2024-12-18,HJ1138,"Rastrillos",1,6941.60,6941.60
2024-12-18,HJ1138,"Rastrillos",2,6941.60,13883.20
2024-12-18,HJ1138,"Rastrillos",19,6941.60,131890.40
2024-12-18,HJ1139,"Rastrillos",21,9894.11,207776.31
2024-12-18,HJ1057,"Tijeras de Podar",69,10670.91,736292.79
2024-12-18,HJ1057,"Tijeras de Podar",19,10670.91,202747.29
2024-12-18,HJ1058,"Tijeras de Podar",50,2500.51,125025.50
2024-12-18,HJ1058,"Tijeras de Podar",17,2500.51,42508.67
2024-12-18,HJ1063,"Tijeras de Podar",61,6935.82,423085.02
2024-12-18,HJ1063,"Tijeras de Podar",10,6935.82,69358.20
2024-12-18,HJ1063,"Tijeras de Podar",23,6935.82,159523.86
2024-12-18,HJ1063,"Tijeras de Podar",60,6935.82,416149.20
2024-12-18,HJ1066,"Tijeras de Podar",8,8574.41,68595.28
2024-12-18,HJ1066,"Tijeras de Podar",5,8574.41,42872.05
2024-12-18,HJ1067,"Tijeras de Podar",6,7696.90,46181.40
2024-12-18,HJ1069,"Tijeras de Podar",8,5403.16,43225.28
2024-12-18,HJ1072,"Tijeras de Podar",1,2904.16,2904.16
2024-12-18,HJ1072,"Tijeras de Podar",14,2904.16,40658.24
2024-12-18,HJ1072,"Tijeras de Podar",23,2904.16,66795.68
2024-12-18,HJ1072,"Tijeras de Podar",2,2904.16,5808.32
2024-12-18,HJ1073,"Tijeras de Podar",67,6108.23,409251.41
2024-12-18,HJ1074,"Tijeras de Podar",33,7021.18,231698.94
2024-12-18,HJ1074,"Tijeras de Podar",24,7021.18,168508.32
2024-12-18,HJ1074,"Tijeras de Podar",9,7021.18,63190.62
2024-12-18,HJ1075,"Tijeras de Podar",15,7192.56,107888.40
2024-12-18,HJ1075,"Tijeras de Podar",7,7192.56,50347.92
2024-12-18,HJ1077,"Tijeras de Podar",71,9991.93,709427.03
2024-12-18,HJ1078,"Tijeras de Podar",30,1513.07,45392.10
2024-12-18,HJ1078,"Tijeras de Podar",55,1513.07,83218.85
2024-12-18,HJ1081,"Tijeras de Podar",43,9832.92,422815.56
2024-12-18,HJ1081,"Tijeras de Podar",1,9832.92,9832.92
2024-12-18,HJ1081,"Tijeras de Podar",41,9832.92,403149.72
2024-12-18,HJ1081,"Tijeras de Podar",54,9832.92,530977.68
2024-12-18,HJ1082,"Tijeras de Podar",13,8935.70,116164.10
2024-12-18,HJ1082,"Tijeras de Podar",50,8935.70,446785.00
2024-12-18,HJ1082,"Tijeras de Podar",1,8935.70,8935.70
2024-12-18,HJ1082,"Tijeras de Podar",19,8935.70,169778.30
2024-12-18,HJ1082,"Tijeras de Podar",58,8935.70,518270.60
2024-12-18,HJ1087,"Tijeras de Podar",1,10492.37,10492.37
2024-12-18,HJ1087,"Tijeras de Podar",8,10492.37,83938.96
2024-12-18,HJ1087,"Tijeras de Podar",51,10492.37,535110.87
2024-12-18,HJ1087,"Tijeras de Podar",16,10492.37,167877.92
2024-12-18,HJ1090,"Tijeras de Podar",40,2753.50,110140.00
2024-12-18,HJ1090,"Tijeras de Podar",3,2753.50,8260.50
2024-12-18,HJ1090,"Tijeras de Podar",63,2753.50,173470.50
2024-12-18,HJ1091,"Tijeras de Podar",1,7646.52,7646.52
2024-12-18,HJ1091,"Tijeras de Podar",46,7646.52,351739.92
2024-12-18,HJ1092,"Tijeras de Podar",71,4957.78,352002.38
2024-12-18,HJ1092,"Tijeras de Podar",6,4957.78,29746.68
2024-12-18,HJ1092,"Tijeras de Podar",48,4957.78,237973.44
2024-12-18,HJ1093,"Tijeras de Podar",36,4809.17,173130.12
2024-12-18,HJ1093,"Tijeras de Podar",21,4809.17,100992.57
2024-12-18,HJ1095,"Tijeras de Podar",4,4803.74,19214.96
2024-12-18,HJ1095,"Tijeras de Podar",63,4803.74,302635.62
2024-12-19,HJ1057,"Tijeras de Podar",66,10670.91,704280.06
2024-12-19,HJ1057,"Tijeras de Podar",8,10670.91,85367.28
2024-12-19,HJ1057,"Tijeras de Podar",13,10670.91,138721.83
2024-12-19,HJ1058,"Tijeras de Podar",8,2500.51,20004.08
2024-12-19,HJ1058,"Tijeras de Podar",9,2500.51,22504.59
2024-12-19,HJ1063,"Tijeras de Podar",58,6935.82,402277.56
2024-12-19,HJ1066,"Tijeras de Podar",75,8574.41,643080.75
2024-12-19,HJ1066,"Tijeras de Podar",9,8574.41,77169.69
2024-12-19,HJ1066,"Tijeras de Podar",13,8574.41,111467.33
2024-12-19,HJ1067,"Tijeras de Podar",22,7696.90,169331.80
2024-12-19,HJ1067,"Tijeras de Podar",50,7696.90,384845.00
2024-12-19,HJ1067,"Tijeras de Podar",34,7696.90,261694.60
2024-12-19,HJ1067,"Tijeras de Podar",13,7696.90,100059.70
2024-12-19,HJ1069,"Tijeras de Podar",22,5403.16,118869.52
2024-12-19,HJ1073,"Tijeras de Podar",32,6108.23,195463.36
2024-12-19,HJ1074,"Tijeras de Podar",5,7021.18,35105.90
2024-12-19,HJ1074,"Tijeras de Podar",39,7021.18,273826.02
2024-12-19,HJ1074,"Tijeras de Podar",4,7021.18,28084.72
2024-12-19,HJ1075,"Tijeras de Podar",84,7192.56,604175.04
2024-12-19,HJ1075,"Tijeras de Podar",9,7192.56,64733.04
2024-12-19,HJ1077,"Tijeras de Podar",1,9991.93,9991.93
2024-12-19,HJ1077,"Tijeras de Podar",25,9991.93,249798.25
2024-12-19,HJ1078,"Tijeras de Podar",3,1513.07,4539.21
2024-12-19,HJ1078,"Tijeras de Podar",5,1513.07,7565.35
2024-12-19,HJ1078,"Tijeras de Podar",26,1513.07,39339.82
2024-12-19,HJ1078,"Tijeras de Podar",49,1513.07,74140.43
2024-12-19,HJ1081,"Tijeras de Podar",14,9832.92,137660.88
2024-12-19,HJ1081,"Tijeras de Podar",23,9832.92,226157.16
2024-12-19,HJ1081,"Tijeras de Podar",49,9832.92,481813.08
2024-12-19,HJ1087,"Tijeras de Podar",39,10492.37,409202.43
2024-12-19,HJ1087,"Tijeras de Podar",14,10492.37,146893.18
2024-12-19,HJ1087,"Tijeras de Podar",16,10492.37,167877.92
2024-12-19,HJ1090,"Tijeras de Podar",33,2753.50,90865.50
2024-12-19,HJ1090,"Tijeras de Podar",39,2753.50,107386.50
2024-12-19,HJ1091,"Tijeras de Podar",5,7646.52,38232.60
2024-12-19,HJ1092,"Tijeras de Podar",34,4957.78,168564.52
2024-12-19,HJ1092,"Tijeras de Podar",27,4957.78,133860.06
2024-12-19,HJ1092,"Tijeras de Podar",17,4957.78,84282.26
2024-12-19,HJ1092,"Tijeras de Podar",42,4957.78,208226.76
2024-12-19,HJ1092,"Tijeras de Podar",43,4957.78,213184.54
2024-12-19,HJ1093,"Tijeras de Podar",7,4809.17,33664.19
2024-12-19,HJ1093,"Tijeras de Podar",3,4809.17,14427.51
2024-12-19,HJ1093,"Tijeras de Podar",44,4809.17,211603.48
2024-12-19,HJ1095,"Tijeras de Podar",24,4803.74,115289.76
2024-12-19,HJ1095,"Tijeras de Podar",54,4803.74,259401.96
2024-12-19,HJ1095,"Tijeras de Podar",5,4803.74,24018.70
2024-12-19,HJ1004,"Palas",6,6359.49,38156.94
2024-12-19,HJ1005,"Palas",4,11004.57,44018.28
2024-12-19,HJ1005,"Palas",6,11004.57,66027.42
2024-12-19,HJ1005,"Palas",26,11004.57,286118.82
2024-12-19,HJ1008,"Palas",1,11206.82,11206.82
2024-12-19,HJ1008,"Palas",6,11206.82,67240.92
2024-12-19,HJ1008,"Palas",14,11206.82,156895.48
2024-12-19,HJ1008,"Palas",10,11206.82,112068.20
2024-12-19,HJ1008,"Palas",10,11206.82,112068.20
2024-12-19,HJ1008,"Palas",4,11206.82,44827.28
2024-12-19,HJ1008,"Palas",91,11206.82,1019820.62
2024-12-19,HJ1011,"Palas",43,3381.34,145397.62
2024-12-19,HJ1011,"Palas",43,3381.34,145397.62
2024-12-19,HJ1011,"Palas",11,3381.34,37194.74
2024-12-19,HJ1011,"Palas",59,3381.34,199499.06
2024-12-19,HJ1014,"Palas",37,4748.17,175682.29
2024-12-19,HJ1014,"Palas",1,4748.17,4748.17
2024-12-19,HJ1014,"Palas",13,4748.17,61726.21
2024-12-19,HJ1015,"Palas",5,11448.61,57243.05
2024-12-19,HJ1015,"Palas",17,11448.61,194626.37
2024-12-19,HJ1016,"Palas",19,7781.24,147843.56
2024-12-19,HJ1016,"Palas",2,7781.24,15562.48
2024-12-19,HJ1016,"Palas",18,7781.24,140062.32
2024-12-19,HJ1016,"Palas",6,7781.24,46687.44
2024-12-19,HJ1018,"Palas",11,2348.67,25835.37
2024-12-19,HJ1025,"Palas",26,4208.34,109416.84
2024-12-19,HJ1029,"Palas",40,2684.06,107362.40
2024-12-19,HJ1029,"Palas",33,2684.06,88573.98
2024-12-19,HJ1029,"Palas",16,2684.06,42944.96
2024-12-19,HJ1030,"Palas",3,5221.98,15665.94
2024-12-19,HJ1031,"Palas",2,2156.00,4312.00
2024-12-19,HJ1031,"Palas",62,2156.00,133672.00
2024-12-19,HJ1034,"Palas",21,2625.08,55126.68
2024-12-19,HJ1034,"Palas",6,2625.08,15750.48
2024-12-19,HJ1034,"Palas",1,2625.08,2625.08
2024-12-19,HJ1035,"Palas",23,8730.21,200794.83
2024-12-19,HJ1035,"Palas",22,8730.21,192064.62
2024-12-19,HJ1036,"Palas",1,11290.61,11290.61
2024-12-19,HJ1036,"Palas",3,11290.61,33871.83
2024-12-19,HJ1036,"Palas",49,11290.61,553239.89
2024-12-19,HJ1036,"Palas",30,11290.61,338718.30
2024-12-19,HJ1037,"Palas",12,5900.10,70801.20
2024-12-19,HJ1038,"Palas",73,1478.24,107911.52
2024-12-19,HJ1038,"Palas",3,1478.24,4434.72
2024-12-19,HJ1038,"Palas",58,1478.24,85737.92
2024-12-19,HJ1038,"Palas",2,1478.24,2956.48
2024-12-19,HJ1039,"Palas",85,2447.48,208035.80
2024-12-19,HJ1039,"Palas",4,2447.48,9789.92
2024-12-19,HJ1043,"Palas",15,4636.53,69547.95
2024-12-19,HJ1043,"Palas",37,4636.53,171551.61
2024-12-19,HJ1045,"Palas",16,5735.07,91761.12
2024-12-19,HJ1045,"Palas",2,5735.07,11470.14
2024-12-19,HJ1045,"Palas",62,5735.07,355574.34
2024-12-19,HJ1045,"Palas",46,5735.07,263813.22
2024-12-19,HJ1045,"Palas",62,5735.07,355574.34
2024-12-19,HJ1047,"Palas",14,1478.31,20696.34
2024-12-19,HJ1047,"Palas",41,1478.31,60610.71
2024-12-19,HJ1048,"Palas",50,7137.43,356871.50
2024-12-19,HJ1048,"Palas",20,7137.43,142748.60
2024-12-19,HJ1050,"Tijeras de Podar",15,5520.07,82801.05
2024-12-19,HJ1050,"Tijeras de Podar",18,5520.07,99361.26
2024-12-19,HJ1055,"Tijeras de Podar",30,3528.65,105859.50
2024-12-19,HJ1055,"Tijeras de Podar",25,3528.65,88216.25
2024-12-19,HJ1055,"Tijeras de Podar",72,3528.65,254062.80
2024-12-19,HJ1182,"Pulverizadores",1,8102.29,8102.29
2024-12-19,HJ1182,"Pulverizadores",6,8102.29,48613.74
2024-12-19,HJ1183,"Pulverizadores",50,1243.18,62159.00
2024-12-19,HJ1183,"Pulverizadores",16,1243.18,19890.88
2024-12-19,HJ1183,"Pulverizadores",14,1243.18,17404.52
2024-12-19,HJ1184,"Pulverizadores",51,8003.32,408169.32
2024-12-19,HJ1184,"Pulverizadores",80,8003.32,640265.60
2024-12-19,HJ1184,"Pulverizadores",26,8003.32,208086.32
2024-12-19,HJ1188,"Pulverizadores",70,7557.05,528993.50
2024-12-19,HJ1188,"Pulverizadores",29,7557.05,219154.45
2024-12-19,HJ1188,"Pulverizadores",10,7557.05,75570.50
2024-12-19,HJ1188,"Pulverizadores",5,7557.05,37785.25
2024-12-19,HJ1193,"Pulverizadores",31,5438.97,168608.07
2024-12-19,HJ1193,"Pulverizadores",11,5438.97,59828.67
2024-12-19,HJ1193,"Pulverizadores",29,5438.97,157730.13
2024-12-19,HJ1193,"Pulverizadores",33,5438.97,179486.01
2024-12-19,HJ1195,"Pulverizadores",5,6811.53,34057.65
2024-12-19,HJ1195,"Pulverizadores",12,6811.53,81738.36
2024-12-19,HJ1198,"Pulverizadores",9,3952.29,35570.61
2024-12-19,HJ1198,"Pulverizadores",38,3952.29,150187.02
2024-12-19,HJ1200,"Pulverizadores",10,6470.95,64709.50
2024-12-19,HJ1139,"Rastrillos",25,9894.11,247352.75
2024-12-19,HJ1143,"Rastrillos",28,9098.25,254751.00
2024-12-19,HJ1143,"Rastrillos",50,9098.25,454912.50
2024-12-19,HJ1143,"Rastrillos",18,9098.25,163768.50
2024-12-19,HJ1143,"Rastrillos",68,9098.25,618681.00
2024-12-19,HJ1144,"Rastrillos",17,2188.97,37212.49
2024-12-19,HJ1144,"Rastrillos",4,2188.97,8755.88
2024-12-19,HJ1144,"Rastrillos",80,2188.97,175117.60
2024-12-19,HJ1144,"Rastrillos",39,2188.97,85369.83
2024-12-19,HJ1144,"Rastrillos",4,2188.97,8755.88
2024-12-19,HJ1144,"Rastrillos",3,2188.97,6566.91
2024-12-19,HJ1147,"Rastrillos",44,6123.99,269455.56
2024-12-19,HJ1147,"Rastrillos",3,6123.99,18371.97
2024-12-19,HJ1148,"Rastrillos",3,5589.86,16769.58
2024-12-19,HJ1148,"Rastrillos",7,5589.86,39129.02
2024-12-19,HJ1148,"Rastrillos",23,5589.86,128566.78
2024-12-19,HJ1154,"Pulverizadores",52,9244.62,480720.24
2024-12-19,HJ1154,"Pulverizadores",4,9244.62,36978.48
2024-12-19,HJ1154,"Pulverizadores",17,9244.62,157158.54
2024-12-19,HJ1154,"Pulverizadores",4,9244.62,36978.48
2024-12-19,HJ1155,"Pulverizadores",45,5234.62,235557.90
2024-12-19,HJ1155,"Pulverizadores",6,5234.62,31407.72
2024-12-19,HJ1155,"Pulverizadores",2,5234.62,10469.24
2024-12-19,HJ1155,"Pulverizadores",16,5234.62,83753.92
2024-12-19,HJ1156,"Pulverizadores",27,2059.68,55611.36
2024-12-19,HJ1157,"Pulverizadores",30,4921.79,147653.70
2024-12-19,HJ1158,"Pulverizadores",44,10377.42,456606.48
2024-12-19,HJ1159,"Pulverizadores",4,1768.14,7072.56
2024-12-19,HJ1159,"Pulverizadores",2,1768.14,3536.28
2024-12-19,HJ1160,"Pulverizadores",57,3646.77,207865.89
2024-12-19,HJ1160,"Pulverizadores",4,3646.77,14587.08
2024-12-19,HJ1160,"Pulverizadores",3,3646.77,10940.31
2024-12-19,HJ1160,"Pulverizadores",59,3646.77,215159.43
2024-12-19,HJ1160,"Pulverizadores",19,3646.77,69288.63
2024-12-19,HJ1161,"Pulverizadores",13,10852.41,141081.33
2024-12-19,HJ1161,"Pulverizadores",21,10852.41,227900.61
2024-12-19,HJ1161,"Pulverizadores",19,10852.41,206195.79
2024-12-19,HJ1164,"Pulverizadores",13,8511.37,110647.81
2024-12-19,HJ1164,"Pulverizadores",18,8511.37,153204.66
2024-12-19,HJ1164,"Pulverizadores",6,8511.37,51068.22
2024-12-19,HJ1165,"Pulverizadores",1,10157.16,10157.16
2024-12-19,HJ1165,"Pulverizadores",10,10157.16,101571.60
2024-12-19,HJ1165,"Pulverizadores",1,10157.16,10157.16
2024-12-19,HJ1165,"Pulverizadores",9,10157.16,91414.44
2024-12-19,HJ1169,"Pulverizadores",25,7133.37,178334.25
2024-12-19,HJ1169,"Pulverizadores",8,7133.37,57066.96
2024-12-19,HJ1170,"Pulverizadores",37,9936.69,367657.53
2024-12-19,HJ1170,"Pulverizadores",3,9936.69,29810.07
2024-12-19,HJ1170,"Pulverizadores",25,9936.69,248417.25
2024-12-19,HJ1172,"Pulverizadores",15,2215.03,33225.45
2024-12-19,HJ1172,"Pulverizadores",1,2215.03,2215.03
2024-12-19,HJ1172,"Pulverizadores",36,2215.03,79741.08
2024-12-19,HJ1173,"Pulverizadores",28,11372.70,318435.60
2024-12-19,HJ1173,"Pulverizadores",48,11372.70,545889.60
2024-12-19,HJ1173,"Pulverizadores",3,11372.70,34118.10
2024-12-19,HJ1174,"Pulverizadores",17,10490.59,178340.03
2024-12-19,HJ1174,"Pulverizadores",1,10490.59,10490.59
2024-12-19,HJ1175,"Pulverizadores",16,5523.47,88375.52
2024-12-19,HJ1175,"Pulverizadores",45,5523.47,248556.15
2024-12-19,HJ1176,"Pulverizadores",6,3380.36,20282.16
2024-12-19,HJ1176,"Pulverizadores",37,3380.36,125073.32
2024-12-19,HJ1176,"Pulverizadores",26,3380.36,87889.36
2024-12-19,HJ1176,"Pulverizadores",41,3380.36,138594.76
2024-12-19,HJ1180,"Pulverizadores",1,11224.19,11224.19
2024-12-19,HJ1180,"Pulverizadores",30,11224.19,336725.70
2024-12-19,HJ1180,"Pulverizadores",65,11224.19,729572.35
2024-12-19,HJ1180,"Pulverizadores",63,11224.19,707123.97
2024-12-19,HJ1099,"Tijeras de Podar",7,11126.88,77888.16
2024-12-19,HJ1099,"Tijeras de Podar",21,11126.88,233664.48
2024-12-19,HJ1099,"Tijeras de Podar",6,11126.88,66761.28
2024-12-19,HJ1099,"Tijeras de Podar",37,11126.88,411694.56
2024-12-19,HJ1099,"Tijeras de Podar",39,11126.88,433948.32
2024-12-19,HJ1099,"Tijeras de Podar",27,11126.88,300425.76
2024-12-19,HJ1099,"Tijeras de Podar",58,11126.88,645359.04
2024-12-19,HJ1101,"Rastrillos",1,10235.32,10235.32
2024-12-19,HJ1101,"Rastrillos",5,10235.32,51176.60
2024-12-19,HJ1101,"Rastrillos",68,10235.32,696001.76
2024-12-19,HJ1103,"Rastrillos",2,7949.54,15899.08
2024-12-19,HJ1104,"Rastrillos",28,5750.78,161021.84
2024-12-19,HJ1104,"Rastrillos",21,5750.78,120766.38
2024-12-19,HJ1104,"Rastrillos",10,5750.78,57507.80
2024-12-19,HJ1104,"Rastrillos",11,5750.78,63258.58
2024-12-19,HJ1104,"Rastrillos",32,5750.78,184024.96
2024-12-19,HJ1104,"Rastrillos",43,5750.78,247283.54
2024-12-19,HJ1104,"Rastrillos",10,5750.78,57507.80
2024-12-19,HJ1105,"Rastrillos",56,2032.11,113798.16
2024-12-19,HJ1105,"Rastrillos",32,2032.11,65027.52
2024-12-19,HJ1108,"Rastrillos",11,5063.11,55694.21
2024-12-19,HJ1108,"Rastrillos",10,5063.11,50631.10
2024-12-19,HJ1108,"Rastrillos",38,5063.11,192398.18
2024-12-19,HJ1114,"Rastrillos",3,5339.16,16017.48
2024-12-19,HJ1114,"Rastrillos",27,5339.16,144157.32
2024-12-19,HJ1114,"Rastrillos",1,5339.16,5339.16
2024-12-19,HJ1119,"Rastrillos",39,5920.96,230917.44
2024-12-19,HJ1119,"Rastrillos",15,5920.96,88814.40
2024-12-19,HJ1119,"Rastrillos",2,5920.96,11841.92
2024-12-19,HJ1119,"Rastrillos",29,5920.96,171707.84
2024-12-19,HJ1119,"Rastrillos",14,5920.96,82893.44
2024-12-19,HJ1119,"Rastrillos",14,5920.96,82893.44
2024-12-19,HJ1120,"Rastrillos",9,6429.94,57869.46
2024-12-19,HJ1120,"Rastrillos",9,6429.94,57869.46
2024-12-19,HJ1121,"Rastrillos",35,4043.27,141514.45
2024-12-19,HJ1121,"Rastrillos",2,4043.27,8086.54
2024-12-19,HJ1121,"Rastrillos",62,4043.27,250682.74
2024-12-19,HJ1122,"Rastrillos",1,3143.07,3143.07
2024-12-19,HJ1122,"Rastrillos",14,3143.07,44002.98
2024-12-19,HJ1126,"Rastrillos",5,4198.67,20993.35
2024-12-19,HJ1126,"Rastrillos",8,4198.67,33589.36
2024-12-19,HJ1126,"Rastrillos",6,4198.67,25192.02
2024-12-19,HJ1126,"Rastrillos",31,4198.67,130158.77
2024-12-19,HJ1127,"Rastrillos",8,5272.13,42177.04
2024-12-19,HJ1127,"Rastrillos",36,5272.13,189796.68
2024-12-19,HJ1127,"Rastrillos",20,5272.13,105442.60
2024-12-19,HJ1127,"Rastrillos",8,5272.13,42177.04
2024-12-19,HJ1127,"Rastrillos",9,5272.13,47449.17
2024-12-19,HJ1128,"Rastrillos",1,9030.61,9030.61
2024-12-19,HJ1131,"Rastrillos",28,8312.42,232747.76
2024-12-19,HJ1132,"Rastrillos",2,2062.43,4124.86
2024-12-19,HJ1132,"Rastrillos",78,2062.43,160869.54
2024-12-19,HJ1132,"Rastrillos",64,2062.43,131995.52
2024-12-19,HJ1133,"Rastrillos",11,11241.75,123659.25
2024-12-19,HJ1133,"Rastrillos",51,11241.75,573329.25
2024-12-19,HJ1133,"Rastrillos",13,11241.75,146142.75
2024-12-19,HJ1134,"Rastrillos",49,5669.83,277821.67
2024-12-19,HJ1138,"Rastrillos",59,6941.60,409554.40
2024-12-19,HJ1138,"Rastrillos",7,6941.60,48591.20
2024-12-19,HJ1139,"Rastrillos",12,9894.11,118729.32
2024-12-19,HJ1139,"Rastrillos",3,9894.11,29682.33
2024-12-20,HJ1099,"Tijeras de Podar",2,11126.88,22253.76
2024-12-20,HJ1099,"Tijeras de Podar",1,11126.88,11126.88
2024-12-20,HJ1101,"Rastrillos",2,10235.32,20470.64
2024-12-20,HJ1101,"Rastrillos",9,10235.32,92117.88
2024-12-20,HJ1103,"Rastrillos",39,7949.54,310032.06
2024-12-20,HJ1103,"Rastrillos",3,7949.54,23848.62
2024-12-20,HJ1103,"Rastrillos",75,7949.54,596215.50
2024-12-20,HJ1104,"Rastrillos",23,5750.78,132267.94
2024-12-20,HJ1104,"Rastrillos",4,5750.78,23003.12
2024-12-20,HJ1105,"Rastrillos",12,2032.11,24385.32
2024-12-20,HJ1105,"Rastrillos",72,2032.11,146311.92
2024-12-20,HJ1105,"Rastrillos",3,2032.11,6096.33
2024-12-20,HJ1108,"Rastrillos",90,5063.11,455679.90
2024-12-20,HJ1108,"Rastrillos",33,5063.11,167082.63
2024-12-20,HJ1108,"Rastrillos",13,5063.11,65820.43
2024-12-20,HJ1108,"Rastrillos",1,5063.11,5063.11
2024-12-20,HJ1114,"Rastrillos",7,5339.16,37374.12
2024-12-20,HJ1114,"Rastrillos",20,5339.16,106783.20
2024-12-20,HJ1114,"Rastrillos",3,5339.16,16017.48
2024-12-20,HJ1114,"Rastrillos",18,5339.16,96104.88
2024-12-20,HJ1114,"Rastrillos",7,5339.16,37374.12
2024-12-20,HJ1114,"Rastrillos",20,5339.16,106783.20
2024-12-20,HJ1114,"Rastrillos",7,5339.16,37374.12
2024-12-20,HJ1119,"Rastrillos",12,5920.96,71051.52
2024-12-20,HJ1120,"Rastrillos",2,6429.94,12859.88
2024-12-20,HJ1120,"Rastrillos",11,6429.94,70729.34
2024-12-20,HJ1121,"Rastrillos",61,4043.27,246639.47
2024-12-20,HJ1121,"Rastrillos",36,4043.27,145557.72
2024-12-20,HJ1121,"Rastrillos",61,4043.27,246639.47
2024-12-20,HJ1122,"Rastrillos",28,3143.07,88005.96
2024-12-20,HJ1122,"Rastrillos",5,3143.07,15715.35
2024-12-20,HJ1122,"Rastrillos",64,3143.07,201156.48
2024-12-20,HJ1122,"Rastrillos",25,3143.07,78576.75
2024-12-20,HJ1122,"Rastrillos",2,3143.07,6286.14
2024-12-20,HJ1122,"Rastrillos",7,3143.07,22001.49
2024-12-20,HJ1122,"Rastrillos",36,3143.07,113150.52
2024-12-20,HJ1126,"Rastrillos",53,4198.67,222529.51
2024-12-20,HJ1126,"Rastrillos",12,4198.67,50384.04
2024-12-20,HJ1127,"Rastrillos",28,5272.13,147619.64
2024-12-20,HJ1127,"Rastrillos",8,5272.13,42177.04
2024-12-20,HJ1127,"Rastrillos",6,5272.13,31632.78
2024-12-20,HJ1127,"Rastrillos",46,5272.13,242517.98
2024-12-20,HJ1128,"Rastrillos",79,9030.61,713418.19
2024-12-20,HJ1128,"Rastrillos",1,9030.61,9030.61
2024-12-20,HJ1128,"Rastrillos",26,9030.61,234795.86
2024-12-20,HJ1131,"Rastrillos",76,8312.42,631743.92
2024-12-20,HJ1131,"Rastrillos",36,8312.42,299247.12
2024-12-20,HJ1132,"Rastrillos",55,2062.43,113433.65
2024-12-20,HJ1132,"Rastrillos",1,2062.43,2062.43
2024-12-20,HJ1132,"Rastrillos",2,2062.43,4124.86
2024-12-20,HJ1133,"Rastrillos",17,11241.75,191109.75
2024-12-20,HJ1133,"Rastrillos",4,11241.75,44967.00
2024-12-20,HJ1133,"Rastrillos",76,11241.75,854373.00
2024-12-20,HJ1133,"Rastrillos",57,11241.75,640779.75
2024-12-20,HJ1133,"Rastrillos",45,11241.75,505878.75
2024-12-20,HJ1134,"Rastrillos",23,5669.83,130406.09
2024-12-20,HJ1135,"Rastrillos",16,1937.13,30994.08
2024-12-20,HJ1135,"Rastrillos",7,1937.13,13559.91
2024-12-20,HJ1135,"Rastrillos",16,1937.13,30994.08
2024-12-20,HJ1135,"Rastrillos",4,1937.13,7748.52
2024-12-20,HJ1138,"Rastrillos",1,6941.60,6941.60
2024-12-20,HJ1138,"Rastrillos",29,6941.60,201306.40
2024-12-20,HJ1139,"Rastrillos",17,9894.11,168199.87
2024-12-20,HJ1139,"Rastrillos",66,9894.11,653011.26
2024-12-20,HJ1182,"Pulverizadores",11,8102.29,89125.19
2024-12-20,HJ1182,"Pulverizadores",51,8102.29,413216.79
2024-12-20,HJ1183,"Pulverizadores",17,1243.18,21134.06
2024-12-20,HJ1184,"Pulverizadores",3,8003.32,24009.96
2024-12-20,HJ1184,"Pulverizadores",71,8003.32,568235.72
2024-12-20,HJ1184,"Pulverizadores",38,8003.32,304126.16
2024-12-20,HJ1188,"Pulverizadores",27,7557.05,204040.35
2024-12-20,HJ1188,"Pulverizadores",24,7557.05,181369.20
2024-12-20,HJ1193,"Pulverizadores",26,5438.97,141413.22
2024-12-20,HJ1195,"Pulverizadores",28,6811.53,190722.84
